Timestamp," B-2 Efficiency, %"," B-2 Energy, MWh"," B-2 Entering Water Temp, °C"," B-2 Exhaust CO, ppm"," B-2 Exhaust CO2, %"," B-2 Exhaust NOx, ppm"," B-2 Exhaust O2, %"," B-2 Exhaust Temp, °C"," B-2 Firing Rate, %"," B-2 Gas Flow Rate, m³/h"," B-2 Gas Pressure, kPa"," B-2 Leaving Water Temp, °C"," B-2 Leaving Water Temp Setpoint, °C"," B-2 Power, MW"," B-2 Water Flow Rate, L/s","UBC Humidity, %RH","UBC Temp, °C"
1/1/2021 0:00,86.70000267,0,89.43655479,5.8275,10.75530553,23.51777778,2.988999999,110.1555556,30.93833333,783.6528138,135.3374138,99.55,100,7.223277898,217.6813377,98,7
1/1/2021 1:00,86.69999886,0,88.84499741,1.314722222,10.75544446,23.39333333,3.001222199,109.5027778,30.96555556,783.9632659,135.0747185,99.68805556,100,7.365194593,217.7377289,98,6.900000095
1/1/2021 2:00,86.69999886,0,89.11449827,1.839444444,10.66555555,24.07638889,2.897888895,109.8613889,31.31638889,783.8749766,135.518425,99.475,100,7.373166774,217.6055502,98,7
1/1/2021 3:00,86.55000114,0,89.3049984,7.601111111,10.8050278,23.90666667,2.757972207,110.8938889,31.87194444,783.0525616,135.2714233,99.455,100,7.473416751,217.5146013,97.5,6.900000095
1/1/2021 4:00,86.64999771,45.59375,88.87999916,4.368611111,10.90511114,23.91888889,2.895527752,111.0247222,32.43861111,784.1719704,135.5705032,99.11833333,100,7.733972341,217.7401317,97,6.800000191
1/1/2021 5:00,86.57500076,0,88.43740463,3.603055556,10.82036111,24.47027778,2.869083317,111.525,32.85861111,784.5499238,135.5730934,99.575,100,8.034444575,217.9305357,97,6.800000191
1/1/2021 6:00,86.47500229,0,87.79483974,0.5,10.33999992,25.42416667,3.421277777,113.1483333,34.66361111,782.4893034,134.9144554,99.19111111,100,8.531750213,217.3581404,97,6.925000072
1/1/2021 7:00,86.67500114,22.90625,87.28539069,1.296666667,10.52383339,25.75055556,3.31572221,114.3530556,35.30472222,782.3547982,134.8035011,99.5575,100,8.856777999,217.3207779,97,6.850000143
1/1/2021 8:00,86.52499962,0,87.833241,0,10.5683332,25.92222222,3.158194454,115.4813889,35.93027778,782.3061357,134.6846466,100.3011111,100.9591667,9.118416759,217.3072603,97.5,6.800000191
1/1/2021 9:00,86.52499962,0,87.64749718,0,10.5698611,25.80361111,3.172555574,115.2291667,35.745,783.2850943,135.1332588,100.675,101,9.05097239,217.6083606,98,6.875000119
1/1/2021 10:00,86.59999847,0,87.85600083,0,10.51447244,25.37666667,3.233749974,114.4938889,35.21138889,783.3305481,134.8502274,100.25,101,8.924139019,217.5140321,98,7.199999928
1/1/2021 11:00,86.625,40.796875,88.44869623,0,10.58350007,25.1475,2.833249985,113.4788889,34.02222222,786.0048851,135.0981178,100.3788889,101,8.363111338,218.2791353,97.5,7.625000119
1/1/2021 12:00,86.72500229,0,88.99249458,1.915,10.56080565,24.87472222,3.015472248,114.0819444,33.75083333,784.0400594,135.3157654,100.9305556,101,8.246916818,217.7889062,95.25,8.150000095
1/1/2021 13:00,86.64999962,0,88.93239707,1.690555556,10.66200011,24.66444444,2.977916651,111.9716667,32.59361111,782.17831,134.9939346,100.9216667,101,7.803166785,217.2731424,94.5,8.449999809
1/1/2021 14:00,83.03844323,0,89.97841422,30.49055556,10.86580541,23.895,2.619444427,110.7319444,31.135,782.6683007,135.3217926,100.4183333,101,7.332777873,217.4166583,96,8.674999952
1/1/2021 15:00,86.14566967,29.09375,90.34692436,19.26111111,10.81741666,24.01861111,2.855944434,110.3197222,30.70888889,784.6087648,135.452282,100.75,101,7.395055682,217.9468802,96,9.125
1/1/2021 17:00,86.57500076,0,90.25977684,2.793888889,10.73372226,24.05611111,2.889555533,110.5330556,31.1275,783.5777357,135.2212105,100.75,101,7.226472351,217.6604832,89.75,9.349999905
1/1/2021 18:00,86.70000076,0,90.01227008,2.940277778,10.60533329,24.0425,3.088527769,110.34,30.82111111,784.1036706,135.589653,100.75,101,7.245194522,217.8051868,85.75,9.324999809
1/1/2021 19:00,86.82500267,0,90.86120658,1.913888889,10.78319449,24.16416667,2.90283335,109.8,29.13611111,785.6297464,135.3702202,100.6644444,101,6.78530558,218.2442281,84.5,9.275000095
1/1/2021 20:00,86.625,0,90.33948753,0.778333333,10.82397212,24.06222222,2.997805546,109.9438889,29.87083333,783.8755633,135.5121078,100.4433333,101,6.941666778,217.7432132,87,9
1/1/2021 21:00,86.77500153,43.40625,90.66246033,0.131666667,10.71361092,24.51388889,2.794527795,108.5763889,29.17027778,784.5583106,135.6711464,100.75,101,6.613333379,218.1269856,86,9.100000143
1/1/2021 22:00,86.75000191,0,91.1536761,0.739166667,10.86916662,24.39222222,2.937027782,108.5472222,28.06,783.4176076,135.6388435,101,101,6.497472364,217.6673353,87.75,8.924999952
1/1/2021 23:00,86.69999695,0,90.85475026,0.59,10.85558347,24.2075,2.996750013,108.0694444,28.53805556,786.3098093,135.1308517,100.75,101,6.53172224,218.3622731,91,8.674999952
1/2/2021 0:00,86.90000153,0,91.14374762,4.306111111,10.52530553,24.0975,3.133583317,107.7361111,28.92222222,781.9117394,135.6770821,100.25,101,6.522166707,217.303101,92.25,8.525000095
1/2/2021 1:00,86.62500191,0,90.61000252,0.436666667,10.82519443,24.37777778,2.976194447,109.0888889,29.30111111,782.1209622,135.5402718,101,101,6.791166754,217.2558231,92.75,8.374999762
1/2/2021 2:00,86.85000038,33.703125,90.6724968,1.225,10.78522213,24.28944444,2.986583323,109.0844444,29.32888889,783.4022045,135.5193291,101,101,6.683638928,217.6117242,91.75,8.550000191
1/2/2021 3:00,86.69999695,0,90.50749397,9.054166667,10.94002775,24.32666667,2.601000003,110.3333333,30.43944444,783.8779357,135.4999046,100.75,101,7.050638969,217.7438722,93,8.324999809
1/2/2021 4:00,86.75000191,0,90.63999748,1.555277778,10.70997199,23.79277778,2.774055552,109.5791667,29.79416667,784.0686894,135.3013153,100.75,101,6.931194506,217.7982479,94.25,8.100000143
1/2/2021 5:00,85.65733538,0,89.52227943,23.32611111,10.9630832,24.65277778,2.928694421,111.6138889,31.63805556,782.9016398,135.5338364,100.5,101,7.538916762,217.533303,94.5,8.000000238
1/2/2021 6:00,86.62500191,25.796875,89.30025445,14.25333333,10.82897229,24.43833333,2.765694435,111.5027778,32.78583333,782.5166902,135.1565819,101,101,7.800777917,217.3657481,95.25,7.950000167
1/2/2021 7:00,86.32500267,0,88.31336784,1.44,10.60947209,25.59944444,3.058361089,115.0386111,34.50888889,782.0377085,134.6180038,100.1005556,101,8.602666841,217.2326972,95.25,7.799999952
1/2/2021 8:00,86.5,21.59375,87.64736498,0.668888889,10.48094464,26.3825,3.442999982,115.4205556,36.10888889,782.8162247,135.098774,100.8888889,101,9.011083555,217.4954563,97,7.775000095
1/2/2021 9:00,86.5,0,86.97677443,0,10.6500001,27.33777778,3.18363891,116.9533333,36.68194444,783.2508563,134.909874,100.75,101,9.527694673,217.5696834,96.5,7.800000191
1/2/2021 10:00,86.62499809,0,86.8857847,0,10.42500019,27.40361111,3.074999988,117.6558333,37.80777778,781.4849749,134.3991776,100.5138889,101,9.698416954,217.0777716,96,7.699999809
1/2/2021 11:00,86.40000153,0,86.73315908,0,10.5,27.32416667,3.149999976,118.1355556,38.41777778,782.3280553,134.6271057,100.5716667,101,9.978750229,217.3147384,95.25,7.574999928
1/2/2021 12:00,86.47500038,36.90625,86.56312295,0,10.61266658,27.36944444,2.959388918,118.2091667,38.51138889,783.907242,134.6037636,100.5844444,101,9.978083555,217.6949132,94,7.674999952
1/2/2021 13:00,86.52499962,0,86.69119343,0,10.46491657,27.36083333,3.0322778,117.8180556,37.08083333,782.5965525,134.815876,100.3861111,101,9.662027958,217.4594134,94.75,7.825000167
1/2/2021 14:00,86.45000076,0,87.12822581,0,10.38777811,27.38611111,3.173194381,117.5505556,36.96361111,784.3131848,134.6593628,100.6383333,101,9.532416922,217.8647747,95.25,7.950000048
1/2/2021 15:00,86.30000305,0,86.61923048,0,10.77499986,26.94944444,3.218972223,117.6838889,37.76555556,783.382658,134.3832092,100.0983333,101,9.703472333,217.6062947,96.75,7.875000119
1/2/2021 16:00,86.42500305,0,87.58999443,0,10.48936117,26.59527778,3.086500031,116.4263889,36.60027778,783.6322054,134.6176834,100.1866667,101,9.177777948,217.6770022,97,7.800000191
1/2/2021 17:00,86.65000153,44,88.32497787,0.358333333,10.73474993,25.13,3.049222205,114.0497222,34.36861111,782.8585118,134.691433,100.7583333,101,8.664500162,217.4479665,97,7.800000191
1/2/2021 18:00,86.67499924,0,88.59218916,0.658333333,10.50991672,25.40111111,3.075222218,114.0380556,34.16444444,782.9121235,134.8815231,100.25,101,8.391166858,217.4260535,96.75,7.625
1/2/2021 19:00,86.69999886,0,88.5069842,4.471111111,10.56766668,25.40416667,3.176611089,113.4838889,34.09305556,782.4998095,135.4095688,100.69,101,8.506444561,217.3623787,91.5,7.300000191
1/2/2021 20:00,86.75000191,0,88.98749733,2.078333333,10.59072228,24.7225,3.010222224,112.4922222,33.71638889,784.0865139,134.9066582,100.25,101,8.112444683,217.8018106,91.25,7.225000024
1/2/2021 21:00,86.23166548,38.796875,89.56107449,30.37694444,10.78500002,24.69916667,2.783472211,112.2972222,32.67,784.6546713,135.0880203,100.6691667,101,7.848027901,217.9596311,90,7.175000072
1/2/2021 22:00,85.40922409,0,89.53751544,25.17388889,10.77041672,24.38222222,2.850027769,112.2263889,32.21527778,782.8914092,135.134304,100.25,101,7.708861259,217.4698369,86.5,7.149999857
1/2/2021 23:00,86.82500076,0,89.65053431,7.154166667,10.82716668,24.64694444,2.656555566,111.875,31.65027778,783.7408956,135.475502,100.5,101,7.589111241,217.7067311,86,6.999999881
1/3/2021 0:00,86.55000114,0,89.25499916,2.236944444,10.65697223,24.63166667,2.956388891,112.5283333,32.785,783.0350412,135.1858482,100.6244444,101,7.929555745,217.5111197,92,6.25
1/3/2021 1:00,86.40000153,0,89.33454416,8.985,10.64300005,25.05444444,3.095111113,112.5986111,33.27166667,782.8713103,135.4464035,100.3966667,101,8.123111313,217.4642534,93.75,5.675000072
1/3/2021 2:00,86.62499809,36.609375,88.00876946,0.25,10.54711092,26.16166667,2.984166674,115.1363889,36.03972222,782.7681363,135.2275658,100.6522222,101,8.889416905,217.435594,94.5,5.275000095
1/3/2021 3:00,86.40000153,0,88.01077728,0,10.7249999,27.58416667,2.986888889,118.7430556,37.12888889,782.5327161,135.168148,101.6622222,101.6525,9.579611448,217.3701997,95,4.850000024
1/3/2021 4:00,86.45000076,0,88.31637192,0,10.5992779,27.21388889,3.091027761,117.3347222,36.87111111,783.2568597,134.9202461,101.7491667,102,9.461611353,217.5713507,96,4.475000024
1/3/2021 5:00,86.29999924,0,88.84072304,0,10.56630555,27.20583333,3.548833334,116.5388889,36.41305556,783.4813895,135.0722046,101.5230556,102,9.315555824,217.5994612,96,4.5
1/3/2021 6:00,86.47499847,41.6875,86.80038268,0,10.53133329,27.72472222,3.227638841,119.5966667,39.27416667,782.1315267,134.5938721,101.5425,102,10.37925021,217.2601469,95,4.825000167
1/3/2021 7:00,86.29999733,0,86.58433594,0,10.70000005,28.38694444,2.791666643,120.535,40.58333333,782.9774508,134.4810219,101.6094444,102,10.78380589,217.4937372,95.75,5.399999976
1/3/2021 8:00,86.19999695,0,85.31919637,0,10.95000005,27.82805556,2.900194427,122.7305556,42.65194444,782.9242916,134.2281914,101.2438889,102,11.49225014,217.4789708,96,5.250000119
1/3/2021 9:00,85.90000153,26.109375,84.53891469,0,10.89999962,27.95388889,2.875,125.7055556,46.17944444,782.7941269,134.0465317,101.3177778,102,12.2694447,217.4428137,96.5,4.950000048
1/3/2021 10:00,85.90000153,0,84.83020121,0,10.89999962,27.48694444,2.674999952,125.3541667,44.54944444,782.9221385,134.1709442,101.5227778,102,11.95458356,217.4699008,97,5.25
1/3/2021 11:00,86.02500153,25.796875,87.72570207,0,10.84699978,27.78916667,3.043416644,118.1175,38.04305556,782.1638653,134.8106689,101.6144444,102,9.948222469,217.2677409,95,6.375
1/3/2021 12:00,86.30000305,0,88.13249588,0,10.36488879,27.5,3.218833336,117.1977778,36.49861111,783.2950224,134.7107391,101.7494444,102,9.427083413,217.5819512,92.75,6.950000048
1/3/2021 13:00,86.59999847,21.90625,89.06783841,0,10.36391652,26.45,3.326916721,116.0963889,35.02222222,783.5076238,134.383194,101.5966667,102,8.714750252,217.6410075,90,7.925000191
1/3/2021 14:00,86.42500114,0,88.98535833,0,10.46983319,26.83388889,3.387333359,117.2061111,35.66638889,783.2150475,134.5354233,101.805,102,8.844555683,217.5196899,89.25,7.875000119
1/3/2021 15:00,86.42500114,0,89.07119617,0,10.43811129,26.2125,3.335472251,116.4308333,35.8175,782.8433946,134.7056961,101.8552778,102,9.066916887,217.4564993,90,7.699999928
1/3/2021 16:00,86.59999847,0,88.82177397,0,10.53955543,25.98222222,3.326722245,116.8291667,35.17944444,783.6480076,134.8267708,101.7966667,102,8.853972388,217.680003,90.5,7.475000024
1/3/2021 17:00,86.52499962,0,88.9362505,0,10.51722239,26.25194444,3.267972201,115.9275,35.81166667,782.7489728,135.4366302,101.5227778,102,9.042972435,217.4302714,92.25,7.100000024
1/3/2021 18:00,86.37500191,0,88.96124704,0.555,10.47877788,26.18388889,3.452222234,115.3608333,34.91527778,782.6697906,134.8066139,101.2144444,102,8.74100009,217.4082761,94,6.950000048
1/3/2021 19:00,86.50000191,0,88.55249786,1.654444444,10.58552781,25.835,3.252111096,113.9719444,34.32222222,782.9974452,135.2977333,100.4605556,101.0877778,8.512166851,217.5482266,94.5,6.924999952
1/3/2021 20:00,86.40000153,56.09375,88.42717913,0.996666667,10.49211118,26.63805556,3.253611132,115.9663889,35.70527778,782.3148567,134.9232635,101.2016667,101.2311111,9.007222342,217.3110712,95,6.225000024
1/3/2021 21:00,86.32500267,0,89.08522024,0,10.54711111,26.21916667,3.126666654,115.1977778,34.84944444,784.2527863,135.2989197,101.7444444,102,8.742583543,217.7382745,95,6.125
1/3/2021 22:00,86.47499847,0,90.15000534,1.577222222,10.58516669,25.14333333,3.144222213,113.2066667,33.43722222,782.9216398,135.361805,101.8261111,102,8.289000099,217.4782343,92.25,6.400000095
1/3/2021 23:00,86.59999847,28.40625,90.32749748,0.966111111,10.72299994,25.03472222,2.927916666,113.6166667,33.30416667,783.3836885,135.4359245,101.58,102,8.074833569,217.7834422,89.5,6.5
1/4/2021 0:00,86.37500191,0,90.13249779,1.34,10.5903611,25.73638889,2.961333354,113.6561111,33.45083333,783.7840577,135.4070702,101.8438889,102,8.249083501,217.7177945,87.25,6.674999833
1/4/2021 1:00,86.47500038,0,90.29777282,5.48,10.73530567,25.32916667,3.060916658,112.03,32.46555556,783.4174344,135.3592758,101.9461111,102,8.040055767,217.6159551,88.25,6.524999976
1/4/2021 2:00,86.59999847,0,89.7974968,0,10.62502783,25.2,3.048361098,114.3613889,34.13638889,784.8813922,135.572464,101.5661111,102,8.342083416,218.0226095,91.75,6.024999976
1/4/2021 3:00,86.52499962,0,89.73249435,0.718333333,10.48199997,25.58777778,3.036416673,115.1272222,34.35194444,783.2234765,134.9135094,101.7888889,102,8.395027904,217.5606884,91.25,6.5
1/4/2021 4:00,86.59999847,0,90.32387161,1.6525,10.63511114,24.59277778,2.991222215,112.7458333,32.9275,785.1001413,135.5371704,101.55,102,8.031778008,218.0833735,92,6.725000024
1/4/2021 5:00,86.5,0,89.80289761,0.360833333,10.48791659,26.11805556,3.194499973,114.6347222,34.72027778,783.7438649,135.2228737,101.73,102,8.553722355,217.6726022,94,6.800000072
1/4/2021 6:00,86.54999924,59.1875,87.18384728,0.699444444,10.64999986,27.52277778,2.787500024,119.5597222,39.2275,783.5515381,134.8863945,101.3286111,102,10.29680575,217.6532061,94,6.875000119
1/4/2021 7:00,86.40000153,13.40625,83.15470765,1.945555556,10.84999967,28.34638889,2.574999988,124.5,48.75305556,782.7432682,133.5673637,101.0977778,102,12.81838903,217.4286862,95.25,7
1/4/2021 8:00,86.40000153,0,81.79225922,3.193888889,10.89999962,28.61777778,2.400000095,128.75,55.88222222,782.4206049,133.430748,101.2872222,102,13.84680581,217.3587107,96.25,6.925000072
1/4/2021 9:00,86.40000153,0,82.91647486,3.095277778,10.89999962,28.69611111,2.350000024,128,51.82111111,784.0014371,133.4822578,101.7841667,102,13.34188913,217.778178,96.75,6.975000024
1/4/2021 10:00,86.40000153,46.796875,80.68395204,3.444444444,10.89999962,28,2.299999952,127.75,63.6875,783.3938692,133.2425766,100.3816667,102,14.46511126,217.6056516,96.75,5.899999976
1/4/2021 11:00,86.40000153,0,80.64641489,4.808888889,11.60666673,28,2.299999952,133.0833333,93.53416667,781.8353082,132.9719658,102.6113889,103.39,15.04161136,217.1764753,97,5.649999857
1/4/2021 12:00,86.40000153,0,82.40451821,4.317777778,11.5,28.01833333,2.199999958,133.1183333,69.63527778,783.0247588,133.3404999,102.9869444,103.4916667,14.65252802,217.5068782,97,5.825000048
1/4/2021 13:00,86.40000153,43.5,81.16689934,3.883333333,11.42499995,29.19888889,1.899999976,131.6972222,65.47194444,783.1221343,133.2043114,101.5783333,102,14.51183348,217.5325381,97,5.774999976
1/4/2021 14:00,86.29999924,0,83.89372008,2.371666667,11.19999981,27.80805556,1.949999958,126.8425,49.14583333,782.5099674,133.7715157,101.7530556,102,12.85011123,217.3638804,97,6.450000048
1/4/2021 15:00,86.19999695,18.40625,84.93827972,1.286666667,11.04999995,27.27138889,2.324999988,123.5111111,45.07666667,782.720053,134.1347351,101.4688889,102,11.92683347,217.4222377,96.25,6.975000024
1/4/2021 16:00,86.19999695,0,84.66748322,1.569444444,11.04999995,27.26055556,2.449999988,125.3747222,45.24888889,783.0306104,133.7471657,101.4736111,102,12.01730577,217.5085034,96,6.950000048
1/4/2021 17:00,86.19999695,0,85.34408374,0,10.82500005,27.34444444,2.574999988,123.2444444,42.605,782.8638719,134.3861923,101.3988889,102,11.3900836,217.4723269,96,7.049999952
1/4/2021 18:00,86.19999695,36.5,86.84749413,0,10.79999971,27.58111111,2.875,120.5361111,39.91416667,783.8814549,134.5958252,101.4838889,102,10.38430578,217.7448494,96,6.975000024
1/4/2021 19:00,86.22499847,0,87.87774779,0,10.66555542,27.29611111,2.823333379,117.9055556,37.67361111,783.0973071,134.4780197,101.7427778,102,9.702583576,217.5589748,95.25,6.825000167
1/4/2021 20:00,86.40000153,22.796875,88.36738075,0,10.77499962,26.98472222,3.354388893,118.0097222,36.88527778,784.8350137,134.5003204,101.3294444,102,9.450889066,218.0097268,95,6.75
1/4/2021 21:00,86.40000153,0,88.56083806,0,10.56266657,26.59222222,3.035972223,117.3913889,36.83972222,782.4683913,134.5223579,101.7183333,102,9.2907779,217.3881658,95,6.549999952
1/4/2021 22:00,86.52499962,0,89.51242273,5.535833333,10.52916682,25.96361111,3.318166654,115.9725,34.63694444,783.3362395,135.3346748,101.37,102,8.696805713,217.5920116,95.75,5.975000024
1/4/2021 23:00,86.30000305,22.203125,89.97499466,0,10.62474992,24.93583333,2.983722211,114.5461111,33.02361111,782.9230559,135.2850685,101.8747222,102,8.246250276,217.4786276,96,6.024999976
1/5/2021 0:00,86.45000076,0,90.49429906,0.529444444,10.77616665,24.37611111,2.84141665,111.6797222,31.86833333,781.5745782,135.7677116,101.7355556,102,7.685555711,217.1040501,96,6.099999905
1/5/2021 1:00,86.75000191,21.09375,90.70999908,3.031111111,10.7227779,24.26027778,3.012111097,111.9616667,31.61027778,783.3987032,135.6902313,101.6494444,102,7.640361248,217.6107516,96,6.099999905
1/5/2021 2:00,86.5,0,90.07024973,2.876666667,10.71788883,25.31388889,3.300444425,113.1166667,33.80916667,783.3613743,135.309845,101.6055556,102,8.126805705,217.6003822,95.5,5.850000024
1/5/2021 3:00,86.52499771,0,89.4055997,0,10.67583329,25.90833333,3.281388917,115.1025,34.36694444,782.4817191,135.2839127,101.6525,102,8.679500254,217.3560338,94.25,5.350000024
1/5/2021 4:00,86.42499924,21,88.92771985,0,10.53844456,26.86694444,3.448500024,116.0505556,35.46083333,783.0080897,135.3997269,101.3858333,102,8.776861267,217.5022482,95.25,5.225000024
1/5/2021 5:00,86.45000076,0,88.40511645,0,10.58113891,27.30083333,3.171416703,116.6152778,36.66833333,782.8234856,134.5113449,101.3505556,102,9.446166907,217.4255622,96,5.149999976
1/5/2021 6:00,86.5,19.5,83.41554264,1.402777778,10.9749999,27.785,2.278000045,125.5083333,47.72444444,783.3919421,134.1595306,100.8533333,102,12.67944463,217.6102623,95.75,5.099999905
1/5/2021 7:00,86.5,16.5,79.50014187,3.183333333,11.19999981,28.53166667,2.700000048,130.7916667,85.51638889,779.6309264,133.4110664,100.9147222,102.9444444,15.14580586,216.5641468,94.5,5.325000048
1/5/2021 8:00,86.25,14.703125,85.44237564,1.923333333,11.0999999,28.41888889,2.725000024,126.2091667,51.50055556,764.4047471,132.2352874,103.0947222,103.5166667,11.98802797,212.3346524,92.25,5.725000024
1/5/2021 9:00,86.20000076,0,87.65655167,0,10.70338872,27.44805556,3.164555538,117.5136111,36.6775,767.5982359,133.2382584,101.4005556,102.4672222,9.595722255,213.2217325,93.5,5.925000072
1/5/2021 10:00,86.52499962,14.40625,86.97749519,0,10.64999986,27.70361111,3.372944399,117.3663889,36.71638889,767.1204159,133.0323372,100.5344444,101,9.450333484,213.0373843,93.25,6.074999928
1/5/2021 11:00,86.19999695,0,86.77347551,1.816944444,10.67500019,27.18666667,3.152194442,117.2125,36.84444444,766.6154677,133.10952,100.7341667,101,9.61800012,212.9487415,94.5,5.850000143
1/5/2021 12:00,86.39999771,0,86.82249832,1.951944444,10.69999981,26.96722222,3.296388879,116.5783333,37.27722222,768.1086371,133.2494812,100.9644444,101,9.595055797,213.363511,95,5.800000191
1/5/2021 13:00,86.29999733,0,85.67044544,0.621666667,10.6500001,27.16138889,2.981055541,117.9819444,41.955,770.4282236,134.0335092,100.3222222,101,10.45713916,214.0078405,95,5.574999928
1/5/2021 14:00,86.42499924,39.59375,78.76903711,4.284444444,10.60000038,26.5,2.400000036,132,96.32333333,782.5609121,133.1009827,100.4311111,103.6025,15.2924724,217.3780316,96,5.325000167
1/5/2021 15:00,85.90000153,0,78.04042803,3.032777778,11.39999962,26,2.200000048,135,95.74111111,789.486034,133.1072083,100.0788889,104,15.46072272,219.3016775,94.75,5.325000167
1/5/2021 16:00,85.90000153,0,77.95999908,3,11.39999962,26,2.200000048,135,95,791.999939,133.1072083,100,104,15.40000057,219.9999847,95.25,5.024999976
1/5/2021 17:00,85.90000153,0,77.95999908,3,11.39999962,26,2.200000048,135,95,791.999939,133.1072083,100,104,15.40000057,219.9999847,96,4.724999905
1/5/2021 19:00,85.90000153,75.90625,86.60366849,3,11.39999962,28,2.200000048,125.2333333,46.16583333,791.0249423,133.9677734,104.8777778,104,12.88827832,219.7291522,97,5.225000024
1/5/2021 20:00,86.10000229,17.09375,87.71042245,1.5,11.07499981,27.61944444,2.540861122,123.4813889,42.84166667,787.2016259,134.2589645,104.365,104,11.6483059,218.6671194,97,5.975000143
1/5/2021 21:00,86.5,0,90.68208275,0,10.5999999,26.77416667,3.245666656,118.4152778,36.24694444,782.9866858,134.9977951,103.4122222,104,9.222472403,217.4879694,96.25,6.825000048
1/5/2021 22:00,86.5,14.90625,90.80749893,0.328888889,10.54077775,26.27138889,3.157333355,117.3663889,35.00888889,784.0142293,134.9400253,103.7313889,104,8.90208359,217.781731,96,6.875000119
1/5/2021 23:00,86.47500038,0,91.58249664,0.25,10.50741657,25.73361111,3.081472204,116.5294444,34.51916667,783.292113,135.2975197,103.8011111,104,8.457166878,217.5811435,95.5,6.900000095
1/6/2021 0:00,86.55000114,23.1875,92.38301359,11.55305556,10.67713899,24.67916667,2.986888888,115.8972222,32.37694444,783.3590207,135.3119774,103.42,104,7.746055661,217.599729,94.75,7.074999928
1/6/2021 1:00,85.06741774,0,92.50249481,5.916388889,10.67491667,24.81027778,3.158027766,114.0836111,32.82361111,782.3409712,135.6069336,103.5816667,104,7.869527927,217.3155485,94.75,7.049999952
1/6/2021 2:00,86.45000076,0,92.51749802,0.426944444,10.70702767,24.94888889,2.874444421,114.8125,33.0025,784.1160183,135.2721214,103.9188889,104,7.985333429,217.8086171,94.75,7.124999881
1/6/2021 3:00,86.67499733,0,91.8361982,1.247777778,10.67086101,25.35055556,3.147694425,115.755,33.95194444,782.9172523,135.1451187,103.6188889,104,8.283333425,217.4770155,93.75,7.224999905
1/6/2021 4:00,86.35000229,30.90625,91.76499939,0,10.63552775,25.49861111,3.311888912,115.9055556,34.26222222,782.4512047,135.4077721,103.7261111,104,8.420944593,217.3475575,94.75,6.900000095
1/6/2021 5:00,86.57499886,0,91.14850431,0,10.61163878,26.04194444,3.239611123,117.8472222,34.68583333,782.8052801,135.1364059,103.6758333,104,8.782389088,217.445912,95,6.674999833
1/6/2021 6:00,86.40000153,18.90625,87.98218836,0,10.7249999,27.56777778,2.908333369,120.2538889,38.85694444,782.4416993,134.8161888,102.0469444,103.2291667,10.22738897,217.3638298,95.75,6.775000095
1/6/2021 7:00,86.15000153,11.890625,83.94473114,1.840555556,10.60000038,27.89083333,3.099999964,126.0958333,54.55611111,783.2329623,133.806675,102.1333333,103.2155556,13.1366669,217.5647127,95,6.775000095
1/6/2021 8:00,85.90000153,0,83.18749289,2.690833333,10.60000038,28.52388889,2.425000012,131.5,60.88611111,783.4790311,133.0957642,103.6205556,104,14.29713914,217.6330649,95.75,6.775000095
1/6/2021 9:00,85.90000153,0,84.37330656,2.76,11.04999995,28.64,2.200000048,131.0583333,54.68694444,783.3599378,133.2056999,103.7555556,104,13.63733347,217.519428,94.75,7.075000048
1/6/2021 10:00,85.74999809,34.609375,85.94382001,1.412222222,11.125,27.01277778,2.725000024,128.0316667,46.89388889,782.6707229,133.7884026,103.6805556,104,12.46508358,217.4099239,92.75,7.575000048
1/6/2021 11:00,85.69999695,18,87.8803702,0,10.94999981,28.73472222,2.825000048,122.9238889,40.45083333,783.6088864,134.0738907,103.6558333,104,10.97338902,217.6369604,89.75,8.275000095
1/6/2021 12:00,85.75,0,89.13172188,0.874444444,10.9000001,28.785,2.756555597,121.6561111,39.10444444,782.294423,134.136055,103.38,104,10.15219466,217.3040071,86.75,8.950000048
1/6/2021 13:00,86.12500191,0,89.54301579,0,10.64700004,28.46444444,3.176111012,120.1416667,37.55138889,782.7835112,134.3640747,103.7044444,104,9.820527926,217.4398654,84.5,9.274999857
1/6/2021 14:00,86.25,27.5,89.91224282,0.466666667,10.74294438,28.37333333,2.967388887,119.2141667,36.97722222,783.5500146,134.93573,103.6502778,104,9.530083445,217.6527819,82,9.424999952
1/6/2021 15:00,86.42499924,0,89.64713397,0.198333333,10.51072213,28.17916667,3.071527768,120.5888889,38.40583333,783.2978106,134.6009712,103.5011111,104,9.973333565,217.5827259,83.25,9.25
1/6/2021 16:00,86.04999924,20.5,88.71249771,0,10.875,28.17555556,3,122.1375,40.27694444,782.5233074,134.1084175,103.2763889,104,10.58669461,217.3661974,86,8.674999952
1/6/2021 17:00,86,0,88.03263447,0,10.79999971,28.09111111,2.800000012,122.8,41.09,783.0509317,134.5609665,103.595,104,10.98080577,217.5155376,86.75,8.050000191
1/6/2021 18:00,86,0,88.30156509,0,10.92677778,28.16833333,2.833611096,122.8905556,40.16111111,782.5903758,134.1652336,103.5,104,10.72322256,217.3862167,87.25,7.475000024
1/6/2021 19:00,86.10000038,35.09375,89.50061424,0,10.5999999,28.01138889,3.09663885,120.3344444,38.09722222,782.3817762,134.5787315,103.3608333,104,9.970111301,217.3310496,89,7.074999809
